time_s,accel_x_g,accel_y_g,accel_z_g,light_norm,temp_1_c,temp_2_c
0.360000000,-0.0334306,0.0862499,0.9977306,0.0373558,36.4319809,36.3825253
0.370000000,-0.0306111,0.0841376,0.9958341,0.0299232,36.3862103,36.3923426
0.380000000,-0.0354631,0.0923797,0.9922462,0.0326646,36.3953267,36.3914740
0.390000000,-0.0368777,0.0892225,0.9956321,0.0323576,36.3933141,36.4387450
0.400000000,-0.0344399,0.0876974,0.9983650,0.0418276,36.4058482,36.4454854
0.410000000,-0.0357296,0.0831133,0.9965899,0.0423338,36.3848226,36.4141519
0.420000000,-0.0351658,0.0881403,0.9965800,0.0329272,36.3947069,36.4206899
0.430000000,-0.0358049,0.0896824,0.9935597,0.0306538,36.4201005,36.3881967
0.440000000,-0.0339087,0.0881092,0.9956860,0.0333690,36.3891198,36.4334721
0.450000000,-0.0351888,0.0848902,0.9954145,0.0401441,36.4371333,36.4126869
0.460000000,-0.0320871,0.0861814,0.9955449,0.0339586,36.4104634,36.3908922
0.470000000,-0.0326225,0.0859165,0.9956966,0.0337210,36.3757803,36.3666016
0.480000000,-0.0347418,0.0848673,0.9988317,0.0360201,36.4072155,36.3657580
0.490000000,-0.0315042,0.0859139,0.9955511,0.0359371,36.3915006,36.4007745
0.500000000,-0.0343713,0.0896913,0.9994486,0.0347706,36.3961148,36.4057632
0.510000000,-0.0345306,0.0864073,0.9943847,0.0354137,36.3649294,36.3584746
0.520000000,-0.0369533,0.0871620,0.9965848,0.0327648,36.3697584,36.4090842
0.530000000,-0.0376251,0.0859037,0.9940588,0.0357559,36.3939201,36.3712210
0.540000000,-0.0326534,0.0924521,0.9981406,0.0341033,36.4292832,36.3543298
0.550000000,-0.0338316,0.0896481,0.9963211,0.0333588,36.3843155,36.4015630
0.560000000,-0.0365074,0.0850927,0.9975576,0.0322818,36.4158385,36.3925512
0.570000000,-0.0354395,0.0816627,0.9938954,0.0337492,36.4074651,36.4115919
0.580000000,-0.0376020,0.0893563,0.9951744,0.0282487,36.4030706,36.4085312
0.590000000,-0.0326148,0.0912145,0.9978089,0.0356036,36.3970498,36.3959592
0.600000000,-0.0348138,0.0849872,0.9936568,0.0294956,36.4062420,36.3686796
0.610000000,-0.0369125,0.0839337,0.9948874,0.0377732,36.3818504,36.4108965
0.620000000,-0.0379411,0.0879538,0.9977770,0.0366010,36.4024846,36.4388710
0.630000000,-0.0345206,0.0909269,0.9951258,0.0324508,36.3795990,36.3916368
0.640000000,-0.0364843,0.0804694,0.9960057,0.0302905,36.3847768,36.4379237
0.650000000,-0.0335945,0.0886606,0.9970294,0.0352253,36.3942008,36.3874140
0.660000000,-0.0327128,0.0911604,1.0004325,0.0321598,36.4068963,36.4189402
0.670000000,-0.0399639,0.0865379,0.9937499,0.0342249,36.3787792,36.4025814
0.680000000,-0.0351723,0.0874614,0.9975755,0.0332531,36.3969910,36.3950563
0.690000000,-0.0317920,0.0866634,0.9967461,0.0322298,36.4066950,36.3853659
0.700000000,-0.0334704,0.0894187,0.9974051,0.0291406,36.3798461,36.4052438
0.710000000,-0.0329613,0.0874528,0.9961803,0.0307599,36.4022530,36.3725123
0.720000000,-0.0340706,0.0855780,0.9920663,0.0387964,36.3800467,36.3825943
0.730000000,-0.0355688,0.0852128,0.9919191,0.0361836,36.3974099,36.3818718
0.740000000,-0.0340967,0.0869301,0.9977355,0.0386858,36.3802496,36.4109640
0.750000000,-0.0346766,0.0875858,0.9954702,0.0310545,36.4151158,36.3981316
0.760000000,-0.0356182,0.0861171,0.9973238,0.0321285,36.3633104,36.4185279
0.770000000,-0.0351073,0.0850151,0.9969728,0.0314185,36.3996964,36.4173629
0.780000000,-0.0354746,0.0889140,0.9932528,0.0377752,36.4207366,36.4064828
0.790000000,-0.0347811,0.0896896,0.9942308,0.0361059,36.4081059,36.3939827
0.800000000,-0.0325280,0.0878938,0.9939250,0.0325184,36.3820469,36.4047575
0.810000000,-0.0369041,0.0885673,1.0015333,0.0383391,36.4175694,36.3875312
0.820000000,-0.0313267,0.0885915,0.9963094,0.0389299,36.3974306,36.4134256
0.830000000,-0.0327477,0.0878882,0.9919327,0.0316281,36.4336594,36.4101130
0.840000000,-0.0357830,0.0915018,0.9954873,0.0313379,36.4158917,36.4128830
0.850000000,-0.0359729,0.0862026,0.9984533,0.0372943,36.3882459,36.4062135
0.860000000,-0.0314182,0.0871067,0.9978278,0.0369764,36.4163581,36.4231491
0.870000000,-0.0356474,0.0835220,0.9936139,0.0297487,36.4307719,36.4457276
0.880000000,-0.0381381,0.0831558,0.9947576,0.0337422,36.4095323,36.4044135
0.890000000,-0.0337927,0.0878066,0.9980269,0.0350648,36.3902006,36.4213026
0.900000000,-0.0365654,0.0843190,0.9945840,0.0372866,36.3793340,36.4062760
0.910000000,-0.0345597,0.0893675,0.9992119,0.0391980,36.4235642,36.4430592
0.920000000,-0.0383867,0.0845513,0.9962682,0.0323513,36.4080047,36.4024169
0.930000000,-0.0373699,0.0850360,0.9942541,0.0386082,36.3975449,36.4120735
0.940000000,-0.0316037,0.0872654,0.9929993,0.0383725,36.4069813,36.3866404
0.950000000,-0.0357430,0.0855808,0.9947007,0.0330407,36.4042058,36.4193663
0.960000000,-0.0373206,0.0868637,0.9968936,0.0335147,36.4069271,36.4035959
0.970000000,-0.0326418,0.0822625,0.9965408,0.0313276,36.3922210,36.3989911
0.980000000,-0.0307677,0.0905009,0.9912762,0.0328139,36.4171527,36.4222381
0.990000000,-0.0358750,0.0837197,0.9940607,0.0356508,36.4130000,36.3880321
1.000000000,-0.0355989,0.0874101,0.9991300,0.0298469,36.4180046,36.4007796
1.010000000,-0.0342665,0.0900103,0.9901115,0.0293291,36.4038782,36.3918443
1.020000000,-0.0362678,0.0895346,0.9937132,0.0362687,36.4119080,36.3878945
1.030000000,-0.0363347,0.0851226,0.9936848,0.0303526,36.4000258,36.3890879
1.040000000,-0.0351797,0.0906308,0.9934956,0.0338685,36.3923061,36.3895504
1.050000000,-0.0352216,0.0851397,0.9964598,0.0383729,36.4084625,36.4052019
1.060000000,-0.0335329,0.0858385,0.9946970,0.0318291,36.4063056,36.3894501
1.070000000,-0.0350797,0.0873885,0.9900494,0.0378509,36.4045502,36.3709701
1.080000000,-0.0378712,0.0868087,0.9939759,0.0378349,36.4094124,36.4111832
1.090000000,-0.0345136,0.0869261,0.9948552,0.0338610,36.4047470,36.3748074
1.100000000,-0.0333719,0.0828887,0.9962907,0.0331628,36.4007329,36.3968114
1.110000000,-0.0364289,0.0863263,0.9945122,0.0376503,36.4034628,36.4218528
1.120000000,-0.0317194,0.0880089,0.9950884,0.0347318,36.4208637,36.4146713
1.130000000,-0.0361060,0.0882174,0.9970549,0.0371972,36.4192872,36.3768165
1.140000000,-0.0317244,0.0882561,0.9979286,0.0339591,36.4215638,36.4240709
1.150000000,-0.0360165,0.0885242,0.9949140,0.0320502,36.4189411,36.4452389
1.160000000,-0.0347100,0.0885001,0.9949642,0.0378386,36.4206261,36.4070639
1.170000000,-0.0377542,0.0883863,0.9975332,0.0363549,36.4153340,36.4084119
1.180000000,-0.0369160,0.0892720,0.9987778,0.0300920,36.4205389,36.3818749
1.190000000,-0.0331335,0.0898709,0.9968514,0.0360482,36.4133510,36.4436574
1.200000000,-0.0383342,0.0859385,0.9974446,0.0355270,36.4025476,36.4035920
1.210000000,-0.0355401,0.0916329,0.9958855,0.0365438,36.3905881,36.4076924
1.220000000,-0.0299733,0.0867952,0.9988145,0.0309349,36.3792989,36.4340354
1.230000000,-0.0329492,0.0900415,0.9917809,0.0329525,36.4070054,36.3748674
1.240000000,-0.0315859,0.0901266,0.9976788,0.0434266,36.3925452,36.4090951
1.250000000,-0.0356058,0.0892304,0.9938212,0.0333494,36.3882915,36.3447850
1.260000000,-0.0375884,0.0865459,0.9956284,0.0387180,36.3733094,36.3906275
1.270000000,-0.0338798,0.0872238,0.9977366,0.0358489,36.3993070,36.3897486
1.280000000,-0.0357898,0.0887173,0.9986536,0.0375007,36.4089029,36.4061736
1.290000000,-0.0332339,0.0854277,0.9970841,0.0395779,36.3846051,36.4143895
1.300000000,-0.0332169,0.0861377,0.9983082,0.0356452,36.3995037,36.3885338
1.310000000,-0.0329707,0.0852305,0.9954635,0.0319355,36.3880670,36.4125691
1.320000000,-0.0354838,0.0884658,0.9983074,0.0330384,36.4041926,36.3734137
1.330000000,-0.0377533,0.0826697,0.9976124,0.0332371,36.4155356,36.4046412
1.340000000,-0.0331269,0.0853988,0.9957709,0.0290161,36.4072377,36.4351756
1.350000000,-0.0351823,0.0875942,0.9951377,0.0327933,36.4192535,36.3822809
1.360000000,-0.0342222,0.0806969,0.9999084,0.0263617,36.4091727,36.4464686
1.370000000,-0.0306178,0.0845506,0.9931029,0.0331575,36.3937717,36.4033389
1.380000000,-0.0352273,0.0885478,0.9953284,0.0365268,36.3869869,36.3759207
1.390000000,-0.0324443,0.0857685,0.9977796,0.0343349,36.3835929,36.3969888
1.400000000,-0.0322921,0.0884347,0.9943984,0.0311095,36.3943473,36.3968572
1.410000000,-0.0340456,0.0904817,0.9930985,0.0355079,36.3909499,36.4149103
1.420000000,-0.0314475,0.0881833,0.9910368,0.0348821,36.3989995,36.4012561
1.430000000,-0.0324532,0.0835420,0.9999658,0.0346410,36.4071234,36.3743400
1.440000000,-0.0353917,0.0913580,0.9953762,0.0383426,36.4053565,36.3926407
1.450000000,-0.0319633,0.0858179,0.9935607,0.0387604,36.3975233,36.4156128
1.460000000,-0.0362215,0.0858633,0.9950800,0.0317205,36.4096513,36.3804161
1.470000000,-0.0384327,0.0899179,0.9939676,0.0360401,36.3705568,36.4106928
1.480000000,-0.0337219,0.0848528,0.9925780,0.0317411,36.4073074,36.4123890
1.490000000,-0.0323995,0.0858460,0.9965626,0.0324806,36.4164988,36.3867317
1.500000000,-0.0367392,0.0944285,0.9976935,0.0396924,36.4304891,36.4158014
1.510000000,-0.0351338,0.0871266,0.9940553,0.0333576,36.4217355,36.3687785
1.520000000,-0.0354985,0.0843803,0.9951960,0.0349450,36.3824601,36.4026521
1.530000000,-0.0389032,0.0908142,0.9988089,0.0345014,36.4076213,36.3878420
1.540000000,-0.0368961,0.0842721,0.9955240,0.0342733,36.3941587,36.4114911
1.550000000,-0.0348194,0.0882896,0.9980490,0.0373451,36.3903975,36.4160967
1.560000000,-0.0315216,0.0882936,0.9965146,0.0397743,36.4089787,36.3919288
1.570000000,-0.0361258,0.0876845,0.9995173,0.0319189,36.4084967,36.4163548
1.580000000,-0.0343637,0.0870510,0.9961719,0.0346282,36.3767554,36.4325408
1.590000000,-0.0342457,0.0845392,0.9921929,0.0400035,36.4172625,36.3881544
1.600000000,-0.0360218,0.0896705,0.9903226,0.0335402,36.3936185,36.4307975
1.610000000,-0.0328169,0.0877832,0.9952379,0.0340544,36.3959426,36.4251060
1.620000000,-0.0351372,0.0870991,0.9982273,0.0363194,36.3890671,36.4072096
1.630000000,-0.0347019,0.0868253,0.9954113,0.0352683,36.3744004,36.3599382
1.640000000,-0.0351078,0.0861681,0.9955811,0.0345155,36.3863371,36.4042951
1.650000000,-0.0353007,0.0867057,0.9933133,0.0417770,36.3990113,36.3814589
1.660000000,-0.0358760,0.0884055,0.9984931,0.0327356,36.3886740,36.3988635
1.670000000,-0.0372100,0.0879471,0.9944991,0.0342936,36.4000263,36.3831272
1.680000000,-0.0349400,0.0869828,0.9933731,0.0348074,36.4053996,36.3613702
1.690000000,-0.0337147,0.0851953,0.9952420,0.0310793,36.3841667,36.4177983
1.700000000,-0.0352359,0.0866768,0.9943569,0.0310319,36.4185024,36.4349702
1.710000000,-0.0364421,0.0851647,0.9951098,0.0325157,36.3982316,36.4306619
1.720000000,-0.0326543,0.0845874,0.9951172,0.0308996,36.3855107,36.3942534
1.730000000,-0.0368455,0.0909092,0.9971634,0.0342707,36.4071794,36.3788649
1.740000000,-0.0319257,0.0839571,0.9977804,0.0348803,36.4204881,36.3883798
1.750000000,-0.0351769,0.0872539,0.9949793,0.0427109,36.4119930,36.4446790
1.760000000,-0.0317916,0.0860157,0.9929077,0.0313499,36.4032620,36.3748286
1.770000000,-0.0369218,0.0897330,0.9962510,0.0366657,36.4054836,36.3981047
1.780000000,-0.0357718,0.0888541,0.9961646,0.0335465,36.4111948,36.4092455
1.790000000,-0.0361076,0.0872155,0.9968626,0.0383922,36.3934577,36.3863941
1.800000000,-0.0361203,0.0872110,0.9997455,0.0365953,36.3840687,36.4219610
1.810000000,-0.0368743,0.0891967,0.9976045,0.0319628,36.3955482,36.4343173
1.820000000,-0.0326416,0.0858948,0.9955184,0.0376884,36.4400105,36.4313604
1.830000000,-0.0379405,0.0868755,0.9932822,0.0359071,36.3895905,36.3831012
1.840000000,-0.0336045,0.0889810,0.9922680,0.0364438,36.4029856,36.3790188
1.850000000,-0.0334122,0.0858497,0.9976827,0.0329490,36.3907702,36.3660634
1.860000000,-0.0349194,0.0900460,0.9944385,0.0304987,36.4054348,36.4027884
1.870000000,-0.0379542,0.0884055,0.9939934,0.0314069,36.4169271,36.3976498
1.880000000,-0.0335582,0.0886520,0.9957393,0.0413905,36.3944504,36.4003913
1.890000000,-0.0347217,0.0886206,0.9941827,0.0358987,36.3858599,36.4154049
1.900000000,-0.0326567,0.0861100,0.9970005,0.0380175,36.3876469,36.3998951
1.910000000,-0.0367172,0.0862270,1.0003680,0.0360199,36.3985464,36.4151321
1.920000000,-0.0317262,0.0856562,0.9983507,0.0404362,36.3848971,36.4260661
1.930000000,-0.0408272,0.0872329,0.9952594,0.0295274,36.3986579,36.3994060
1.940000000,-0.0310740,0.0854183,0.9966157,0.0358936,36.3755891,36.4043571
1.950000000,-0.0362637,0.0855899,1.0002452,0.0288319,36.3918006,36.4294650
1.960000000,-0.0344173,0.0847229,0.9970406,0.0322364,36.4058510,36.4108587
1.970000000,-0.0380577,0.0866093,0.9971937,0.0402658,36.4181728,36.3353112
1.980000000,-0.0343328,0.0871274,0.9976514,0.0331904,36.3832802,36.3827297
1.990000000,-0.0335639,0.0880252,0.9957429,0.0333121,36.4052045,36.4052011
2.000000000,-0.0373204,0.0903717,0.9970829,0.0345289,36.3862581,36.4216892
2.010000000,-0.0342828,0.0857905,0.9978432,0.0318855,36.4106913,36.3933453
2.020000000,-0.0364609,0.0876844,0.9969177,0.0326501,36.4242191,36.4083122
2.030000000,-0.0359003,0.0883804,0.9967207,0.0328003,36.3918839,36.4285894
2.040000000,-0.0380884,0.0900986,0.9951005,0.0400995,36.3970330,36.3918778
2.050000000,-0.0346782,0.0850707,0.9989957,0.0325837,36.4190433,36.3967044
2.060000000,-0.0372709,0.0842186,0.9978645,0.0331646,36.3897516,36.3862242
2.070000000,-0.0373363,0.0905200,0.9937869,0.0388240,36.4120716,36.4049219
2.080000000,-0.0332560,0.0851398,0.9949794,0.0374846,36.4037276,36.4055301
2.090000000,-0.0378961,0.0886837,0.9983064,0.0336162,36.3793377,36.3922536
2.100000000,-0.0322335,0.0861978,0.9929779,0.0352618,36.4278783,36.3801018
2.110000000,-0.0355564,0.0845733,0.9958750,0.0289361,36.3785180,36.4282752
2.120000000,-0.0344417,0.0906041,0.9968515,0.0352525,36.4239965,36.4374679
2.130000000,-0.0370069,0.0869997,0.9950595,0.0341251,36.4235302,36.3604997
2.140000000,-0.0354027,0.0850184,0.9925505,0.0325240,36.3783132,36.4112704
2.150000000,-0.0352029,0.0868945,0.9926687,0.0357840,36.3911327,36.3985782
2.160000000,-0.0386121,0.0886302,0.9951594,0.0350609,36.4073370,36.3602016
2.170000000,-0.0325756,0.0865430,0.9955403,0.0292427,36.4004210,36.4076808
2.180000000,-0.0348570,0.0861825,0.9960392,0.0310238,36.4240373,36.4056765
2.190000000,-0.0334994,0.0852390,0.9947896,0.0344370,36.4123523,36.4290577
2.200000000,-0.0368478,0.0858449,0.9968335,0.0376268,36.4153919,36.3880013
2.210000000,-0.0305802,0.0890912,0.9919520,0.0363209,36.3718789,36.4193555
2.220000000,-0.0385605,0.0884701,0.9963745,0.0388915,36.4143787,36.3871338
2.230000000,-0.0365972,0.0881126,0.9959321,0.0368280,36.3981872,36.3981191
2.240000000,-0.0342347,0.0877822,0.9926535,0.0406437,36.3755848,36.3761158
2.250000000,-0.0347594,0.0853178,0.9990065,0.0334459,36.4309054,36.3953564
2.260000000,-0.0322333,0.0898693,0.9936151,0.0283225,36.3905922,36.4235154
2.270000000,-0.0360816,0.0830720,0.9942365,0.0371428,36.4144375,36.4235338
2.280000000,-0.0345515,0.0864319,0.9977651,0.0339873,36.4184337,36.4386025
2.290000000,-0.0356750,0.0833409,0.9966763,0.0344379,36.3894575,36.3944212
2.300000000,-0.0331147,0.0900665,0.9948410,0.0364844,36.4012407,36.3970638
2.310000000,-0.0365418,0.0849011,0.9969332,0.0337848,36.4036649,36.3832157
2.320000000,-0.0339662,0.0879311,0.9968353,0.0379206,36.3931892,36.3911277
2.330000000,-0.0366395,0.0915932,0.9941094,0.0362833,36.4176322,36.3940759
2.340000000,-0.0346637,0.0856250,0.9987464,0.0350796,36.3967041,36.4034368
2.350000000,-0.0363664,0.0863378,0.9944179,0.0347558,36.4037338,36.4188360
2.360000000,-0.0364089,0.0860555,0.9952798,0.0383213,36.4092496,36.3940559
2.370000000,-0.0331030,0.0856468,0.9976620,0.0383143,36.3894484,36.3777888
2.380000000,-0.0308881,0.0903869,1.0003104,0.0337979,36.3916525,36.3937080
2.390000000,-0.0331533,0.0887548,0.9970450,0.0373492,36.3710048,36.4140222
2.400000000,-0.0380276,0.0843104,0.9917994,0.0325508,36.4181393,36.3998110
2.410000000,-0.0327988,0.0895442,0.9964549,0.0381920,36.3895027,36.4175305
2.420000000,-0.0316667,0.0847923,0.9992345,0.0347232,36.4022372,36.3988026
2.430000000,-0.0384821,0.0926892,0.9939963,0.0356362,36.3923676,36.4089517
2.440000000,-0.0327519,0.0832572,0.9954555,0.0395041,36.4124279,36.4053237
2.450000000,-0.0337824,0.0908436,0.9889775,0.0422367,36.3848802,36.3732933
2.460000000,-0.0350351,0.0879831,0.9977238,0.0325733,36.4057418,36.4068294
2.470000000,-0.0353895,0.0869759,0.9985168,0.0341855,36.4055234,36.3874198
2.480000000,-0.0347300,0.0870460,0.9903546,0.0314369,36.3927534,36.4324653
2.490000000,-0.0348877,0.0859385,0.9940494,0.0332335,36.3870435,36.3960168
2.500000000,-0.0353719,0.0853079,0.9946803,0.0352691,36.3925908,36.3679461
2.510000000,-0.0351051,0.0885186,0.9930021,0.0315267,36.3760261,36.4065706
2.520000000,-0.0317411,0.0861190,0.9974298,0.0332608,36.4011534,36.4186431
2.530000000,-0.0347016,0.0836562,0.9949347,0.0377225,36.4158604,36.4234177
2.540000000,-0.0333221,0.0885341,0.9985858,0.0390455,36.4075969,36.3734796
2.550000000,-0.0358889,0.0865533,0.9986032,0.0319799,36.3899390,36.3766712
2.560000000,-0.0375735,0.0845050,0.9950208,0.0389538,36.3946305,36.3840879
2.570000000,-0.0330216,0.0873664,0.9964434,0.0373854,36.3961427,36.4043804
2.580000000,-0.0325128,0.0822134,0.9961248,0.0385629,36.4055815,36.4035324
2.590000000,-0.0331609,0.0858057,0.9935264,0.0339746,36.4018465,36.3925059
2.600000000,-0.0327346,0.0872101,0.9945328,0.0343455,36.4011552,36.4216035
2.610000000,-0.0322293,0.0861411,0.9953737,0.0370820,36.4048981,36.4225635
2.620000000,-0.0380251,0.0884816,0.9983043,0.0328015,36.3994818,36.4150798
2.630000000,-0.0332764,0.0931183,0.9969544,0.0346424,36.3984288,36.3777204
2.640000000,-0.0328165,0.0905241,0.9937361,0.0289695,36.3858140,36.3917562
2.650000000,-0.0354420,0.0877443,0.9953530,0.0342658,36.3935633,36.4146945
2.660000000,-0.0362555,0.0835193,0.9953872,0.0290391,36.4101868,36.4118337
2.670000000,-0.0326628,0.0795299,0.9921019,0.0329751,36.4026952,36.4080514
2.680000000,-0.0352968,0.0901366,0.9978675,0.0304302,36.3959051,36.4399421
2.690000000,-0.0333337,0.0878387,0.9967469,0.0365109,36.4195943,36.3891381
2.700000000,-0.0339013,0.0900563,0.9961559,0.0379030,36.4362484,36.4159337
2.710000000,-0.0328697,0.0866167,0.9959990,0.0356372,36.4196899,36.4169011
2.720000000,-0.0337855,0.0875377,0.9949046,0.0297312,36.3896840,36.3741899
2.730000000,-0.0317084,0.0860977,0.9962001,0.0378791,36.4169054,36.3824820
2.740000000,-0.0351365,0.0871693,0.9883407,0.0314072,36.4021930,36.4319330
2.750000000,-0.0281723,0.0881023,0.9927383,0.0329113,36.4062948,36.4035678
2.760000000,-0.0345707,0.0871414,0.9938445,0.0348580,36.3884040,36.4054079
2.770000000,-0.0357843,0.0870307,0.9992732,0.0359672,36.4073853,36.4102473
2.780000000,-0.0361698,0.0890915,0.9952359,0.0381541,36.3892663,36.3992131
2.790000000,-0.0384333,0.0874711,0.9964229,0.0317178,36.3942527,36.3788767
2.800000000,-0.0354294,0.0914840,0.9932885,0.0323004,36.4224611,36.4281273
2.810000000,-0.0357216,0.0888837,0.9940235,0.0353778,36.3958616,36.3668830
2.820000000,-0.0330223,0.0863014,0.9953484,0.0348562,36.3980366,36.3695737
2.830000000,-0.0361654,0.0826982,0.9972710,0.0353933,36.3892681,36.3807074
2.840000000,-0.0338609,0.0842720,0.9932750,0.0351764,36.3963831,36.3747190
2.850000000,-0.0330396,0.0854796,0.9950521,0.0326160,36.3971681,36.4224765
2.860000000,-0.0357327,0.0882997,0.9966496,0.0320242,36.3816961,36.3978729
2.870000000,-0.0333218,0.0840898,0.9964538,0.0350091,36.3962190,36.3989970
2.880000000,-0.0362029,0.0875225,0.9937119,0.0325874,36.3877728,36.4180602
2.890000000,-0.0367515,0.0888373,0.9980344,0.0340008,36.4074420,36.4351228
2.900000000,-0.0322921,0.0901053,0.9953202,0.0365795,36.4059907,36.4123666
2.910000000,-0.0316903,0.0872926,0.9901602,0.0389298,36.4001959,36.4153240
2.920000000,-0.0366622,0.0875198,0.9954410,0.0295770,36.4021346,36.4484408
2.930000000,-0.0337810,0.0886312,0.9940663,0.0378420,36.3959776,36.3679925
2.940000000,-0.0363817,0.0887471,0.9980113,0.0300407,36.3966129,36.4487896
2.950000000,-0.0347380,0.0851774,0.9963550,0.0326186,36.4064725,36.4178172
2.960000000,-0.0338181,0.0848147,0.9935608,0.0333407,36.4081502,36.4059908
2.970000000,-0.0349600,0.0828945,0.9936160,0.0332011,36.4094120,36.4146022
2.980000000,-0.0346041,0.0822394,0.9925729,0.0319016,36.4032051,36.3789913
2.990000000,-0.0315470,0.0852433,0.9956179,0.0309619,36.3849201,36.3919891
3.000000000,-0.0361985,0.0882626,0.9943874,0.0372773,36.4367916,36.3958120
3.010000000,-0.0355019,0.0845278,0.9976211,0.0308731,36.4125660,36.4615147
3.020000000,-0.0312942,0.0829840,0.9957304,0.0310433,36.3835184,36.4158362
3.030000000,-0.0354333,0.0902987,0.9963353,0.0339652,36.3815418,36.3887675
3.040000000,-0.0338095,0.0849269,0.9970671,0.0304967,36.4081290,36.3843114
3.050000000,-0.0364664,0.0869449,0.9974801,0.0379826,36.3820191,36.3944373
3.060000000,-0.0315458,0.0881142,0.9950076,0.0343363,36.4176368,36.3950024
3.070000000,-0.0342161,0.0873940,0.9949576,0.0360130,36.4065008,36.4401034
3.080000000,-0.0345176,0.0863578,0.9938144,0.0327613,36.4007998,36.3749159
3.090000000,-0.0389866,0.0857097,0.9941396,0.0370325,36.4042780,36.4260453
3.100000000,-0.0333217,0.0847469,0.9953361,0.0357100,36.4122012,36.4406283
3.110000000,-0.0306293,0.0862971,0.9958410,0.0364073,36.3882599,36.4068286
3.120000000,-0.0327837,0.0870476,0.9946590,0.0306733,36.3979275,36.3826172
3.130000000,-0.0356258,0.0885818,0.9947029,0.0409567,36.4060267,36.4051445
3.140000000,-0.0347272,0.0884761,0.9982876,0.0325960,36.4100776,36.4074353
3.150000000,-0.0348225,0.0852328,0.9925285,0.0367072,36.4088458,36.4230385
3.160000000,-0.0334976,0.0890995,0.9917964,0.0372422,36.3786623,36.3964262
3.170000000,-0.0356709,0.0856989,0.9914110,0.0317648,36.4158032,36.4293817
3.180000000,-0.0359768,0.0850754,0.9938314,0.0336545,36.3800612,36.4180527
3.190000000,-0.0340417,0.0853430,0.9957379,0.0337504,36.4010593,36.3976842
3.200000000,-0.0321828,0.0863082,0.9969794,0.0295285,36.3872150,36.4313058
3.210000000,-0.0355276,0.0904053,0.9942041,0.0343151,36.4401648,36.4139228
3.220000000,-0.0384586,0.0850517,0.9961825,0.0316039,36.4008458,36.4288443
